"Run ID:","731"
"Run Name:","Hm.7mmslit"
"Time:","10/02/2022 15:57"
"Gain (*10^6V/A):","5"
"ADC Max (V):","1"
"Wavelength Offsett (nm):","0"
"Pulse Delay (microS):","2000"
"Sample Delay (microS):","1"
"Number of Samples:","100"

"Wavelength (nm)","Voltage (V)"
"570.01","0.004638671875"
"570.03","0.0048828125"
"570.05","0.00439453125"
"570.07","0.005126953125"
"570.09","0.00439453125"
"570.11","0.00537109375"
"570.13","0.00439453125"
"570.15","0.00537109375"
"570.17","0.00439453125"
"570.19","0.00537109375"
"570.21","0.004638671875"
"570.23","0.0048828125"
"570.25","0.004638671875"
"570.27","0.0048828125"
"570.29","0.0048828125"
"570.31","0.004638671875"
"570.33","0.0048828125"
"570.35","0.004638671875"
"570.37","0.005126953125"
"570.39","0.004638671875"
"570.41","0.00537109375"
"570.43","0.00439453125"
"570.45","0.00537109375"
"570.47","0.00439453125"
"570.49","0.005126953125"
"570.51","0.004638671875"
"570.53","0.005126953125"
"570.55","0.0048828125"
"570.57","0.0048828125"
"570.59","0.005126953125"
"570.61","0.004638671875"
"570.63","0.005126953125"
"570.65","0.004638671875"
"570.67","0.005126953125"
"570.69","0.004150390625"
"570.71","0.005126953125"
"570.73","0.00439453125"
"570.75","0.00537109375"
"570.77","0.00439453125"
"570.79","0.0048828125"
"570.81","0.004638671875"
"570.83","0.0048828125"
"570.85","0.004638671875"
"570.87","0.00439453125"
"570.89","0.004638671875"
"570.91","0.004638671875"
"570.93","0.005126953125"
"570.95","0.004638671875"
"570.97","0.005126953125"
"570.99","0.004638671875"
"571.01","0.005126953125"
"571.03","0.00439453125"
"571.05","0.00537109375"
"571.07","0.004638671875"
"571.09","0.0048828125"
"571.11","0.004638671875"
"571.13","0.004638671875"
"571.15","0.0048828125"
"571.17","0.004638671875"
"571.19","0.0048828125"
"571.21","0.004638671875"
"571.23","0.005126953125"
"571.25","0.004638671875"
"571.27","0.005126953125"
"571.29","0.004638671875"
"571.31","0.00537109375"
"571.33","0.004638671875"
"571.35","0.00537109375"
"571.37","0.004638671875"
"571.39","0.00537109375"
"571.41","0.004638671875"
"571.43","0.0048828125"
"571.45","0.004638671875"
"571.47","0.004638671875"
"571.49","0.0048828125"
"571.51","0.004638671875"
"571.53","0.005126953125"
"571.55","0.004638671875"
"571.57","0.00537109375"
"571.59","0.004638671875"
"571.61","0.005126953125"
"571.63","0.00439453125"
"571.65","0.00537109375"
"571.67","0.004638671875"
"571.69","0.005126953125"
"571.71","0.004638671875"
"571.73","0.0048828125"
"571.75","0.004638671875"
"571.77","0.0048828125"
"571.79","0.0048828125"
"571.81","0.004638671875"
"571.83","0.0048828125"
"571.85","0.004638671875"
"571.87","0.005126953125"
"571.89","0.004638671875"
"571.91","0.00537109375"
"571.93","0.004638671875"
"571.95","0.005615234375"
"571.97","0.00439453125"
"571.99","0.00537109375"
"572.01","0.004638671875"
"572.03","0.005126953125"
"572.05","0.004638671875"
"572.07","0.0048828125"
"572.09","0.0048828125"
"572.11","0.004638671875"
"572.13","0.0048828125"
"572.15","0.004638671875"
"572.17","0.0048828125"
"572.19","0.004638671875"
"572.21","0.00537109375"
"572.23","0.004638671875"
"572.25","0.00537109375"
"572.27","0.004638671875"
"572.29","0.00537109375"
"572.31","0.004638671875"
"572.33","0.005126953125"
"572.35","0.004638671875"
"572.37","0.0048828125"
"572.39","0.004638671875"
"572.41","0.0048828125"
"572.43","0.0048828125"
"572.45","0.004638671875"
"572.47","0.005126953125"
"572.49","0.004638671875"
"572.51","0.005126953125"
"572.53","0.004638671875"
"572.55","0.00537109375"
"572.57","0.004638671875"
"572.59","0.00537109375"
"572.61","0.00439453125"
"572.63","0.005126953125"
"572.65","0.004638671875"
"572.67","0.0048828125"
"572.69","0.004638671875"
"572.71","0.0048828125"
"572.73","0.004638671875"
"572.75","0.004638671875"
"572.77","0.0048828125"
"572.79","0.004638671875"
"572.81","0.005126953125"
"572.83","0.004638671875"
"572.85","0.00537109375"
"572.87","0.004638671875"
"572.89","0.005615234375"
"572.91","0.004638671875"
"572.93","0.00537109375"
"572.95","0.004638671875"
"572.97","0.005126953125"
"572.99","0.004638671875"
"573.01","0.0048828125"
"573.03","0.004638671875"
"573.05","0.004638671875"
"573.07","0.0048828125"
"573.09","0.004638671875"
"573.11","0.005126953125"
"573.13","0.004638671875"
"573.15","0.005126953125"
"573.17","0.00439453125"
"573.19","0.005615234375"
"573.21","0.004638671875"
"573.23","0.00537109375"
"573.25","0.004638671875"
"573.27","0.00537109375"
"573.29","0.00439453125"
"573.31","0.0048828125"
"573.33","0.004638671875"
"573.35","0.004638671875"
"573.37","0.0048828125"
"573.39","0.004638671875"
"573.41","0.005126953125"
"573.43","0.004638671875"
"573.45","0.005126953125"
"573.47","0.004638671875"
"573.49","0.00537109375"
"573.51","0.004638671875"
"573.53","0.005615234375"
"573.55","0.004638671875"
"573.57","0.005615234375"
"573.59","0.004638671875"
"573.61","0.005126953125"
"573.63","0.004638671875"
"573.65","0.005126953125"
"573.67","0.0048828125"
"573.69","0.0048828125"
"573.71","0.0048828125"
"573.73","0.004638671875"
"573.75","0.005126953125"
"573.77","0.004638671875"
"573.79","0.005615234375"
"573.81","0.0048828125"
"573.83","0.005615234375"
"573.85","0.0048828125"
"573.87","0.005615234375"
"573.89","0.0048828125"
"573.91","0.00537109375"
"573.93","0.0048828125"
"573.95","0.00537109375"
"573.97","0.0048828125"
"573.99","0.005126953125"
"574.01","0.00537109375"
"574.03","0.005126953125"
"574.05","0.005615234375"
"574.07","0.005126953125"
"574.09","0.005859375"
"574.11","0.005126953125"
"574.13","0.006103515625"
"574.15","0.00537109375"
"574.17","0.00634765625"
"574.19","0.00537109375"
"574.21","0.00634765625"
"574.23","0.00537109375"
"574.25","0.006103515625"
"574.27","0.005615234375"
"574.29","0.006103515625"
"574.31","0.005615234375"
"574.33","0.005859375"
"574.35","0.006103515625"
"574.37","0.005859375"
"574.39","0.00634765625"
"574.41","0.005859375"
"574.43","0.0068359375"
"574.45","0.005859375"
"574.47","0.0068359375"
"574.49","0.006103515625"
"574.51","0.007080078125"
"574.53","0.006103515625"
"574.55","0.007080078125"
"574.57","0.00634765625"
"574.59","0.0068359375"
"574.61","0.00634765625"
"574.63","0.006591796875"
"574.65","0.0068359375"
"574.67","0.00634765625"
"574.69","0.007080078125"
"574.71","0.00634765625"
"574.73","0.007568359375"
"574.75","0.006591796875"
"574.77","0.0078125"
"574.79","0.006591796875"
"574.81","0.0078125"
"574.83","0.006591796875"
"574.85","0.0078125"
"574.87","0.006591796875"
"574.89","0.007568359375"
"574.91","0.0068359375"
"574.93","0.00732421875"
"574.95","0.007080078125"
"574.97","0.0068359375"
"574.99","0.00732421875"
"575.01","0.007080078125"
"575.03","0.0078125"
"575.05","0.0068359375"
"575.07","0.008056640625"
"575.09","0.0068359375"
"575.11","0.008056640625"
"575.13","0.007080078125"
"575.15","0.008056640625"
"575.17","0.0068359375"
"575.19","0.0078125"
"575.21","0.007080078125"
"575.23","0.007568359375"
"575.25","0.007080078125"
"575.27","0.00732421875"
"575.29","0.00732421875"
"575.31","0.0068359375"
"575.33","0.007568359375"
"575.35","0.006591796875"
"575.37","0.0078125"
"575.39","0.006591796875"
"575.41","0.0078125"
"575.43","0.006591796875"
"575.45","0.007568359375"
"575.47","0.00634765625"
"575.49","0.007080078125"
"575.51","0.0068359375"
"575.53","0.007080078125"
"575.55","0.006591796875"
"575.57","0.006591796875"
"575.59","0.007080078125"
"575.61","0.00634765625"
"575.63","0.007080078125"
"575.65","0.006103515625"
"575.67","0.007080078125"
"575.69","0.006103515625"
"575.71","0.007080078125"
"575.73","0.006103515625"
"575.75","0.007080078125"
"575.77","0.005859375"
"575.79","0.0068359375"
"575.81","0.005859375"
"575.83","0.00634765625"
"575.85","0.006103515625"
"575.87","0.006103515625"
"575.89","0.006103515625"
"575.91","0.005859375"
"575.93","0.00634765625"
"575.95","0.005859375"
"575.97","0.006591796875"
"575.99","0.005615234375"
"576.01","0.006591796875"
"576.03","0.005615234375"
"576.05","0.006591796875"
"576.07","0.005615234375"
"576.09","0.006591796875"
